371	41	4	12.4	1.12	3.17	.354	0.22	0.73	.300	0.54	0.66	.815	1.58	0.73	0.98	1.71	0.46	0.24	0.22	1.63	0.37	3.00	1
372	812	345	24.4	2.42	6.04	.401	1.21	3.15	.385	0.60	0.77	.778	6.11	0.30	1.83	2.13	4.00	0.69	0.07	1.50	1.41	6.66	1
373	1	0	3.0	0.00	1.00	.000	0.00	0.00	.000	0.00	0.00	.000	-1.25	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1
374	2	0	15.9	1.00	1.50	.667	0.00	0.00	.000	0.00	0.00	.000	3.00	0.50	1.50	2.00	3.50	0.00	0.00	2.00	2.00	2.00	3
375	731	297	20.2	3.31	7.77	.425	0.71	2.04	.346	0.97	1.27	.765	3.66	0.33	1.45	1.78	1.39	0.54	0.15	1.72	0.96	8.29	1
376	671	333	21.7	2.21	5.60	.394	1.06	3.01	.353	0.86	1.21	.716	4.13	0.58	2.13	2.71	1.29	0.64	0.10	1.82	0.86	6.34	1
377	11	0	5.0	0.36	0.82	.444	0.00	0.00	.000	0.27	0.45	.600	0.72	0.45	0.55	1.00	0.18	0.00	0.27	1.27	0.18	1.00	4
378	613	91	16.7	1.80	4.52	.398	1.15	2.88	.398	0.81	0.96	.848	3.54	0.35	1.59	1.94	0.55	0.34	0.32	1.38	0.34	5.56	1
379	884	316	26.2	3.45	7.79	.442	1.96	4.52	.432	1.19	1.35	.881	6.78	0.33	2.78	3.11	1.81	0.71	0.33	2.19	1.09	10.04	1
380		21	8	16.0	2.19	4.38	.500	0.05	0.19	.250	1.19	2.29	.521	3.30	1.24	1.48	2.71	0.81	0.67	1.05	3.81	1.14	1
381		9	0	11.3	1.56	2.78	.560	0.00	0.00	.000	1.78	2.33	.762	3.93	1.22	2.00	3.22	0.22	0.11	0.22	1.67	0.44	1
382	67	12	9.4	1.34	2.82	.476	0.00	0.04	.000	0.60	1.22	.488	2.51	1.12	1.67	2.79	0.33	0.25	0.12	1.22	0.66	3.28	2
383	13	4	6.2	0.62	1.31	.471	0.00	0.00	.000	0.08	0.15	.500	-0.58	0.15	0.46	0.62	0.08	0.00	0.00	1.46	0.69	1.31	1
386	103	0	12.3	1.97	4.48	.440	0.34	0.98	.347	0.58	0.86	.674	3.10	0.72	2.12	2.83	0.55	0.19	0.20	1.54	0.57	4.86	2
387	861	776	31.2	6.79	13.03	.521	0.00	0.02	.071	2.65	3.67	.722	12.72	2.37	7.15	9.51	2.24	0.89	0.41	3.03	2.12	16.23	1
391	59	39	23.4	2.85	7.25	.393	0.36	1.32	.269	0.83	1.05	.790	4.39	0.61	2.14	2.75	2.20	0.97	0.56	2.46	1.37	6.88	2
392	9	0	3.9	0.33	1.33	.250	0.00	0.33	.000	0.56	0.89	.625	0.94	0.11	0.67	0.78	0.56	0.33	0.11	0.44	0.33	1.22	2
393		3	0	5.7	0.00	1.33	.000	0.00	0.67	.000	0.00	0.00	.000	-0.25	0.00	0.33	0.33	0.33	0.67	0.33	0.33	0.67	2
394	73	0	7.8	1.07	2.29	.467	0.00	0.01	.000	0.58	0.90	.636	1.73	1.04	1.53	2.58	0.15	0.14	0.22	2.12	0.56	2.71	2
395	Sr	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
396	162	5	11.6	1.52	3.27	.466	0.01	0.03	.200	0.88	1.33	.657	2.63	1.10	1.85	2.94	0.25	0.23	0.36	2.00	0.67	3.93	4
397		10	5	19.5	2.60	5.80	.448	0.00	0.00	.000	3.10	4.60	.674	4.88	1.40	3.00	4.40	0.50	0.20	0.60	2.00	1.30	2
398	1	0	6.0	2.00	3.00	.667	0.00	0.00	.000	0.00	0.00	.000	1.75	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	4.00	1
399	4	0	2.6	0.25	0.25	1.000	0.00	0.00	.000	0.00	0.00	.000	0.31	0.25	0.00	0.25	0.00	0.00	0.00	0.50	0.00	0.50	3
400	10	0	11.0	1.00	3.10	.323	0.00	0.00	.000	0.70	1.20	.583	1.95	1.20	1.30	2.50	0.30	0.30	0.40	1.90	0.20	2.70	2
401	66	0	7.8	1.11	3.06	.361	0.20	0.73	.271	0.21	0.39	.538	0.86	0.36	0.70	1.06	0.47	0.39	0.06	1.08	0.59	2.62	3
402	72	5	8.7	0.74	1.50	.491	0.00	0.01	.000	0.50	0.93	.537	3.14	1.11	2.25	3.36	0.36	0.12	0.44	1.26	0.46	1.97	5
403	So	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
404	762	266	22.0	2.94	7.33	.402	1.18	3.24	.363	0.77	1.02	.749	4.17	0.39	2.08	2.46	0.83	0.36	0.51	1.47	0.69	7.83	1
405	44	4	7.4	0.34	1.20	.283	0.00	0.00	.000	0.48	1.07	.447	0.95	0.61	0.95	1.57	0.36	0.32	0.14	1.34	0.39	1.16	2
406	779	296	23.1	3.00	6.70	.448	1.00	2.95	.338	1.09	1.49	.735	6.62	1.17	3.29	4.46	1.71	0.75	0.46	2.48	1.21	8.09	1
407	113	26	18.9	2.48	5.77	.429	0.40	1.15	.346	1.13	1.33	.853	4.41	0.27	1.44	1.72	3.79	0.74	0.04	2.46	1.96	6.49	3
408	886	694	24.4	3.17	6.09	.521	0.00	0.01	.083	1.35	1.91	.706	8.79	2.58	5.25	7.84	0.52	0.49	1.74	2.94	1.43	7.69	1
409	108	0	6.5	0.94	2.66	.352	0.23	0.69	.333	0.11	0.19	.600	0.38	0.20	0.38	0.58	0.22	0.20	0.04	0.77	0.34	2.21	4
410	82	4	12.9	0.82	2.70	.303	0.16	0.54	.295	0.70	1.01	.687	2.51	0.82	1.51	2.33	0.82	0.59	0.15	1.15	0.50	2.49	3
411	25	0	5.0	0.44	1.88	.234	0.00	0.24	.000	0.32	0.40	.800	0.46	0.20	0.48	0.68	0.68	0.24	0.00	0.28	0.52	1.20	3
412	27	0	5.0	0.48	2.07	.232	0.00	0.22	.000	0.22	0.44	.500	0.06	0.19	0.81	1.00	0.30	0.00	0.22	0.70	0.37	1.19	4
413	737	211	21.9	2.91	7.02	.415	1.32	3.48	.378	0.83	1.09	.758	5.61	0.89	2.89	3.78	1.35	0.73	0.36	2.11	1.13	7.98	1
414	143	36	13.5	1.42	3.50	.405	0.32	1.17	.274	0.40	0.62	.640	3.17	0.69	1.74	2.43	0.72	0.59	0.20	1.19	0.45	3.56	4
415	218	21	15.4	2.83	6.67	.424	0.42	1.33	.314	0.99	1.32	.749	3.27	0.52	1.71	2.22	1.09	0.54	0.30	1.42	1.31	7.06	4
416	983	970	35.5	7.00	13.64	.513	0.05	0.18	.278	4.28	5.69	.753	15.70	2.72	6.70	9.42	3.25	0.52	1.66	2.26	2.31	18.33	1
417	920	722	28.8	3.29	5.56	.591	0.00	0.01	.000	2.26	3.51	.645	10.86	3.21	6.10	9.31	0.85	0.56	1.32	2.99	1.51	8.84	1
418	173	13	11.6	1.26	2.66	.474	0.01	0.08	.143	0.26	0.51	.511	3.22	1.29	2.13	3.42	0.54	0.14	0.27	1.16	0.65	2.79	5
419	400	130	15.0	1.84	3.28	.560	0.00	0.00	.000	0.87	1.79	.485	4.01	1.21	1.96	3.16	0.20	0.12	1.05	1.64	0.62	4.54	9
420	303	116	22.2	2.82	7.47	.377	0.78	2.48	.315	0.75	1.11	.671	7.13	1.64	4.12	5.76	0.78	0.35	1.71	1.67	0.75	7.17	6
421	453	71	11.8	0.84	1.84	.457	0.00	0.04	.062	0.47	0.89	.527	2.13	1.23	1.32	2.55	0.40	0.26	0.23	1.91	0.45	2.15	9
422	27	4	9.9	1.19	3.33	.356	0.15	0.56	.267	0.33	0.37	.900	1.88	0.19	0.59	0.78	1.48	0.70	0.04	1.11	0.63	2.85	3
423	341	214	18.2	2.97	5.96	.498	0.00	0.02	.167	1.25	1.79	.701	4.62	1.65	2.24	3.89	0.52	0.20	0.39	2.14	0.80	7.19	8
424	315	168	15.9	1.84	3.76	.490	0.00	0.00	.000	1.07	1.63	.657	3.93	1.38	2.54	3.93	0.32	0.23	0.71	2.19	0.85	4.75	7
425	95	1	10.2	1.02	2.83	.361	0.00	0.02	.000	0.60	1.07	.559	1.75	0.88	1.62	2.51	0.39	0.31	0.45	1.72	0.76	2.64	3
426	711	486	27.2	3.86	9.24	.418	1.42	3.80	.373	1.58	2.05	.772	6.34	0.80	2.69	3.49	1.53	0.90	0.19	2.26	1.01	10.73	1
427	997	572	26.8	3.86	9.06	.426	1.25	3.26	.384	2.08	2.65	.784	7.52	0.65	3.33	3.98	2.84	0.75	0.30	2.41	1.58	11.06	1
428	728	86	19.4	2.49	5.98	.416	0.61	1.75	.349	1.38	1.72	.799	3.86	0.18	1.14	1.32	2.20	0.64	0.10	1.68	1.10	6.96	1
429	592	395	19.8	1.51	2.74	.552	0.00	0.01	.000	0.85	1.52	.557	6.14	1.88	4.31	6.19	0.43	0.27	1.41	2.71	0.97	3.87	1
430	446	190	26.3	4.20	8.91	.472	0.05	0.29	.168	1.65	2.80	.590	7.08	1.29	3.62	4.91	1.88	0.86	1.11	2.30	2.00	10.11	9
431	757	667	30.6	5.12	10.61	.483	0.09	0.37	.234	1.99	3.17	.629	9.55	1.73	5.08	6.81	1.90	1.18	1.14	3.30	1.74	12.32	1
432	436	256	20.1	2.87	6.26	.459	0.01	0.03	.231	1.73	2.45	.704	5.47	1.98	3.30	5.28	0.51	0.29	1.02	2.90	1.23	7.48	9
433	289	35	20.9	3.81	8.77	.435	0.07	0.38	.191	1.92	2.78	.691	5.17	1.30	3.34	4.64	1.22	0.46	0.28	2.24	1.48	9.62	6
434	145	4	9.6	1.09	2.23	.489	0.00	0.02	.000	0.48	0.81	.593	2.64	0.87	1.86	2.72	0.26	0.31	0.47	1.26	0.72	2.66	5
435	187	58	21.7	3.50	8.30	.422	0.22	0.65	.339	1.81	2.23	.813	3.59	0.66	1.52	2.19	1.21	0.59	0.10	2.02	1.09	9.04	5
436	151	65	14.4	2.24	4.92	.455	0.05	0.13	.350	1.05	1.42	.738	2.85	1.16	1.77	2.93	0.34	0.24	0.21	1.95	0.79	5.57	5
437	69	9	12.4	1.23	2.88	.427	0.00	0.01	.000	1.33	1.81	.736	3.37	1.28	1.99	3.26	0.12	0.25	0.93	2.12	0.58	3.80	5
438	205	40	16.2	2.21	4.80	.460	0.00	0.05	.100	1.19	1.80	.659	4.17	1.27	2.76	4.03	0.79	0.47	0.39	2.26	1.02	5.61	5
439	167	10	11.2	1.40	3.59	.389	0.07	0.27	.267	0.78	1.08	.728	1.83	0.20	0.85	1.05	1.85	0.40	0.03	1.28	1.20	3.65	6
441	931	833	33.0	4.93	11.84	.417	1.20	3.52	.341	2.71	3.78	.716	9.18	1.22	3.44	4.66	2.78	1.82	0.55	2.69	1.90	13.78	1
442	835	692	34.2	5.85	14.31	.409	1.60	4.98	.320	2.80	3.94	.711	12.28	0.91	2.90	3.81	7.22	1.83	0.43	2.83	2.76	16.10	1
443	961	684	33.4	5.01	10.81	.463	0.69	2.21	.312	2.60	3.75	.693	12.20	1.89	6.49	8.39	3.70	0.88	0.93	3.03	2.34	13.30	1
444	262	28	14.7	1.94	4.66	.417	0.39	1.13	.340	1.27	1.67	.763	2.96	0.58	1.64	2.22	0.65	0.16	0.65	1.49	0.98	5.55	8
445	1041	867	33.3	6.31	12.60	.501	0.00	0.02	.100	3.48	4.73	.736	13.41	3.16	5.46	8.62	2.08	0.90	1.75	2.96	1.97	16.10	1
446	1265	935	31.5	4.72	10.28	.460	0.15	0.70	.217	3.15	3.91	.807	11.17	1.08	2.67	3.75	6.67	1.21	0.18	2.24	2.44	12.76	1
447	1163	1062	34.5	6.27	12.95	.484	0.68	2.06	.331	2.00	2.47	.810	13.55	2.35	6.34	8.69	1.89	1.51	1.06	2.18	1.50	15.22	1
448	119	5	14.6	1.85	4.45	.416	0.72	1.82	.396	1.02	1.12	.910	3.04	0.24	1.09	1.34	1.28	0.47	0.12	1.50	0.82	5.44	4
449	15	6	10.1	0.53	1.73	.308	0.00	0.00	.000	0.67	1.07	.625	0.25	0.73	1.67	2.40	0.47	0.13	0.20	2.47	1.33	1.73	4
450	142	1	8.5	0.96	2.92	.330	0.28	1.11	.255	0.46	0.64	.714	1.25	0.12	0.54	0.65	1.40	0.24	0.04	0.88	0.75	2.67	4
451	827	477	28.2	4.92	10.85	.453	0.56	1.73	.324	5.57	6.77	.822	8.46	1.11	3.76	4.86	2.05	0.71	0.17	2.83	2.27	15.96	1
452	797	546	30.0	3.95	8.33	.474	0.46	1.49	.310	3.48	4.61	.754	11.41	1.76	3.70	5.46	2.72	1.38	1.83	2.01	1.90	11.83	1
453	142	0	9.7	1.15	2.84	.404	0.01	0.08	.182	0.68	0.88	.768	2.09	0.63	1.28	1.92	0.20	0.30	0.32	1.09	0.30	2.99	3
454	159	20	11.7	1.46	3.67	.397	0.23	0.70	.333	0.42	0.58	.710	1.23	0.45	0.87	1.32	0.60	0.37	0.23	2.11	0.62	3.57	4
455	43	0	6.1	0.60	1.84	.329	0.02	0.07	.333	0.35	0.53	.652	0.76	0.53	0.53	1.07	0.26	0.05	0.21	0.77	0.30	1.58	4
456	864	480	26.9	2.89	7.05	.410	1.20	3.43	.349	1.61	1.97	.820	6.86	0.87	3.83	4.70	1.64	1.06	0.34	2.70	1.14	8.59	1
457	632	406	27.4	3.65	7.86	.465	0.09	0.38	.244	1.90	2.71	.699	8.01	2.29	4.58	6.87	1.54	0.83	0.44	2.50	1.67	9.30	1
458	199	23	19.1	2.62	6.83	.383	0.55	1.71	.321	1.16	1.59	.726	4.23	0.59	1.28	1.87	2.68	0.88	0.16	1.94	1.30	6.94	4
459	294	105	20.9	3.11	7.56	.411	0.50	1.59	.317	1.47	1.94	.756	4.74	0.72	2.33	3.05	1.55	0.79	0.22	1.66	1.26	8.19	6
460	471	116	20.8	2.75	6.48	.424	0.90	2.59	.349	0.66	0.94	.704	5.38	1.17	3.05	4.22	0.87	0.65	0.31	1.85	0.82	7.06	8
461	15	0	6.9	0.73	1.87	.393	0.00	0.00	.000	0.73	1.13	.647	2.17	0.73	1.47	2.20	0.20	0.33	0.07	0.87	0.20	2.20	5
462	448	19	12.5	1.52	3.70	.410	0.54	1.44	.373	0.62	0.84	.736	3.37	0.90	1.84	2.74	0.73	0.41	0.19	1.52	0.56	4.18	8
463	563	437	25.8	3.96	8.49	.466	0.85	2.34	.363	1.35	1.89	.711	8.67	1.77	4.31	6.08	1.08	0.49	1.63	3.31	0.91	10.11	1
464	788	666	29.4	3.89	9.77	.398	1.57	4.80	.327	1.14	1.40	.813	8.75	0.24	2.05	2.30	5.85	1.18	0.08	1.40	2.09	10.49	1
465	438	74	14.3	1.92	4.05	.474	0.01	0.05	.167	0.91	1.58	.577	4.23	1.53	2.21	3.74	0.71	0.64	0.70	2.46	0.92	4.76	7
466	500	393	26.3	3.58	8.22	.435	0.00	0.00	.000	1.12	1.87	.597	6.19	1.90	4.93	6.83	0.65	0.45	1.39	3.04	1.80	8.27	9
467	1250	1239	35.5	6.80	15.20	.447	1.64	4.42	.371	5.48	6.80	.806	12.86	0.86	4.97	5.84	3.70	1.37	0.58	2.78	2.77	20.72	1
468	591	273	25.6	4.76	10.34	.460	0.38	1.16	.327	2.19	3.15	.697	7.36	1.35	3.28	4.63	2.11	1.30	0.32	2.58	2.06	12.09	1
469	587	84	15.0	2.12	4.83	.439	0.00	0.01	.125	0.66	0.84	.791	3.24	0.99	2.34	3.33	0.58	0.34	0.36	2.24	0.64	4.91	1
470	353	64	22.6	3.34	6.68	.500	0.00	0.05	.053	1.48	2.30	.645	7.49	1.86	4.08	5.94	0.91	0.52	1.62	2.87	1.33	8.16	6
471	212	206	35.3	5.75	13.32	.432	1.36	3.38	.402	2.50	3.19	.784	7.33	0.84	2.03	2.87	2.60	1.00	0.40	2.60	1.92	15.36	6
472	665	348	26.4	4.36	9.07	.481	0.24	0.71	.333	2.54	3.37	.753	7.17	1.93	3.14	5.06	1.36	0.75	0.17	2.63	1.51	11.50	1
473	243	46	16.3	1.72	4.51	.382	0.62	1.66	.371	0.38	0.46	.830	3.11	0.23	0.98	1.21	2.16	0.51	0.04	1.20	0.86	4.45	6
474	811	593	22.2	3.17	6.31	.502	0.00	0.02	.077	0.47	0.80	.585	6.39	1.87	3.24	5.11	1.03	0.41	1.15	2.70	0.92	6.81	1
475	17	0	5.3	0.82	2.24	.368	0.00	0.35	.000	0.29	0.47	.625	1.38	0.76	1.18	1.94	0.29	0.18	0.06	0.82	0.47	1.94	2
476	552	107	20.0	2.68	6.42	.417	1.14	2.88	.398	0.78	0.96	.806	3.76	0.62	2.02	2.64	0.80	0.44	0.19	2.31	0.76	7.28	1
477	113	45	18.8	2.99	7.32	.409	0.04	0.40	.111	1.20	1.47	.819	2.90	0.81	1.92	2.73	1.10	0.36	0.12	1.75	1.24	7.23	4
478	736	344	29.8	5.09	11.43	.446	0.79	2.19	.361	2.49	3.19	.781	7.88	0.77	2.70	3.46	3.30	0.99	0.25	1.94	2.18	13.47	1
479	608	197	17.9	1.96	3.98	.494	0.00	0.01	.333	0.80	1.41	.566	4.97	1.51	3.16	4.67	0.47	0.42	0.88	2.09	0.85	4.73	1
480	249	80	16.6	2.21	5.12	.432	0.19	0.59	.327	1.20	1.83	.659	3.31	0.85	1.57	2.43	1.01	0.65	0.25	1.81	1.02	5.82	6
481	981	445	28.5	5.13	11.54	.444	1.00	2.83	.352	2.25	3.09	.727	7.62	1.52	4.06	5.59	1.68	0.87	0.25	3.13	1.87	13.49	1
482	68	5	11.1	1.76	3.46	.511	0.13	0.37	.360	0.50	0.68	.739	1.88	0.41	0.76	1.18	0.53	0.49	0.04	1.97	0.50	4.16	3
484	153	16	14.3	2.07	5.31	.390	0.37	1.29	.289	0.94	1.44	.652	1.95	0.55	1.14	1.69	0.93	0.46	0.31	2.07	1.07	5.46	6
485	837	428	21.1	2.56	5.24	.488	0.01	0.09	.162	0.94	1.36	.690	5.71	1.64	3.48	5.12	0.62	0.50	0.85	2.63	0.84	6.07	1
486	432	278	31.0	5.76	13.43	.429	0.14	0.56	.250	1.97	2.44	.808	6.05	0.89	2.22	3.11	2.13	1.06	0.26	2.04	1.58	13.64	8
487	824	410	25.9	4.20	9.61	.437	1.17	3.17	.369	1.91	2.52	.758	6.44	0.98	3.12	4.10	1.54	0.74	0.36	2.74	1.48	11.47	1
488	733	269	17.8	1.80	3.77	.477	0.00	0.00	.000	0.48	0.96	.499	5.44	1.77	2.95	4.72	0.47	0.36	1.62	2.15	0.81	4.08	1
489	440	175	20.1	2.72	5.76	.472	0.00	0.03	.167	2.77	3.54	.785	6.74	2.72	4.52	7.24	0.69	0.41	0.22	3.53	1.49	8.22	1
490	236	145	20.4	3.05	7.31	.417	0.08	0.32	.237	1.58	2.24	.703	4.12	1.21	2.08	3.29	1.13	0.78	0.36	2.06	1.31	7.75	8
491	659	88	17.4	2.26	5.55	.407	0.65	1.92	.340	1.61	1.88	.861	5.03	1.06	2.96	4.02	0.95	0.37	0.33	1.66	1.00	6.79	1
492	534	227	25.0	4.63	9.92	.466	0.01	0.06	.152	1.76	2.48	.711	5.26	1.48	3.11	4.59	1.17	0.46	0.49	3.00	1.82	11.03	1
493	541	246	19.6	2.08	4.10	.507	0.00	0.02	.077	1.32	2.05	.644	6.21	1.63	3.68	5.31	0.45	0.54	1.27	2.49	0.83	5.47	1
494	54	9	16.0	1.85	4.61	.402	0.52	1.31	.394	0.52	0.72	.718	2.33	0.67	1.56	2.22	0.48	0.59	0.37	2.30	0.81	4.74	5
495	155	23	13.9	1.95	4.74	.413	0.03	0.19	.138	1.31	1.74	.755	3.50	1.15	2.30	3.45	0.82	0.50	0.42	2.41	0.95	5.25	3
496	494	423	27.8	3.36	7.58	.444	1.21	2.98	.404	1.13	1.43	.794	6.90	0.49	2.70	3.19	2.29	0.89	0.17	1.60	1.00	9.06	9
497	60	6	13.5	2.17	6.40	.339	0.50	1.47	.341	1.38	1.70	.814	1.33	0.27	0.95	1.22	0.77	0.45	0.20	1.72	0.98	6.22	3
498	45	4	10.0	1.13	3.49	.325	0.02	0.24	.091	0.60	1.07	.562	1.61	0.60	1.56	2.16	0.87	0.49	0.24	1.40	0.93	2.89	2
499	507	100	16.5	1.69	3.43	.494	0.00	0.00	.000	1.00	1.41	.709	5.16	1.78	2.86	4.64	0.43	0.59	0.69	2.32	0.60	4.38	1
500	16	0	6.9	0.81	1.81	.448	0.00	0.00	.000	0.19	0.50	.375	0.39	0.50	0.62	1.12	0.19	0.12	0.06	1.31	0.56	1.81	7
501	72	14	17.1	1.74	5.00	.347	0.04	0.21	.200	1.76	2.85	.620	1.65	0.53	0.69	1.22	1.68	0.96	0.17	2.03	1.65	5.28	5
502	208	27	10.8	1.07	2.13	.502	0.00	0.01	.000	0.55	0.93	.591	1.96	0.96	1.12	2.08	0.29	0.33	0.24	1.85	0.51	2.69	5
503	141	36	14.0	2.11	5.15	.409	0.51	1.77	.288	0.45	0.74	.606	2.68	0.40	1.01	1.42	0.88	0.62	0.50	1.45	0.79	5.17	6
504	914	902	41.1	9.26	21.78	.425	1.16	3.70	.313	6.97	8.94	.780	13.93	0.82	2.90	3.71	6.15	2.17	0.18	1.94	3.57	26.66	1
505	973	786	29.5	3.87	8.30	.466	0.02	0.09	.205	1.76	2.62	.670	12.81	2.68	7.09	9.78	1.89	0.99	2.39	2.76	1.40	9.52	1
506	825	699	34.8	6.54	13.87	.472	0.19	0.62	.297	4.83	5.96	.810	11.98	2.25	5.25	7.51	2.53	0.98	0.78	2.80	2.57	18.09	1
507	1300	1150	35.6	6.59	14.58	.452	2.29	5.71	.400	3.38	3.78	.894	11.25	0.95	3.11	4.06	3.35	1.12	0.19	2.20	2.08	18.85	1
508	893	707	35.3	6.81	16.47	.414	1.55	4.77	.325	2.34	3.70	.633	11.18	2.12	5.60	7.72	3.55	1.22	0.53	2.82	2.80	17.52	1
509	779	446	23.8	3.28	7.15	.459	0.00	0.04	.069	1.38	2.14	.645	6.63	2.17	4.18	6.35	0.80	0.60	0.73	2.92	1.13	7.95	1
510	507	455	33.4	5.48	12.50	.439	1.37	3.63	.378	1.80	2.31	.780	9.56	1.01	2.90	3.91	2.55	1.60	0.43	1.76	1.22	14.13	9
511	445	143	17.1	2.10	4.55	.462	0.00	0.02	.111	1.13	1.79	.630	4.79	1.41	3.29	4.69	0.57	0.30	0.71	2.01	0.91	5.34	1
512	225	23	11.1	1.40	3.34	.421	0.00	0.02	.000	0.89	1.34	.668	2.41	1.07	1.93	3.00	0.20	0.15	0.27	1.56	0.64	3.70	6
513	610	189	19.0	2.69	5.61	.479	0.00	0.01	.167	1.17	1.69	.694	4.40	1.75	2.72	4.47	0.69	0.42	0.34	2.52	1.29	6.55	1
514	1280	1132	36.5	8.84	19.60	.451	1.32	3.97	.334	6.36	7.60	.837	14.54	1.14	4.17	5.31	4.78	1.47	0.49	2.53	3.03	25.38	1
515	804	665	33.5	6.00	13.33	.450	2.19	5.46	.401	2.78	3.11	.895	10.16	0.93	3.77	4.70	1.75	0.93	0.13	1.74	1.36	16.97	1
516	1217	1053	31.3	5.19	10.59	.490	1.38	3.24	.428	2.51	2.78	.904	13.32	0.53	2.46	2.99	8.49	0.74	0.08	1.63	2.86	14.29	1
517	545	104	21.5	3.44	8.43	.408	0.87	2.52	.343	1.35	1.76	.769	5.13	0.64	1.84	2.48	1.88	0.82	0.14	1.58	1.05	9.10	1
518	381	45	16.1	3.02	6.55	.462	0.04	0.13	.294	1.53	2.06	.740	3.73	0.86	1.92	2.78	0.74	0.35	0.57	1.85	1.23	7.61	7
519	593	108	17.5	1.84	4.70	.392	0.77	2.22	.346	0.70	1.01	.698	3.56	0.69	1.93	2.62	1.13	0.64	0.29	2.04	0.88	5.15	1
520	15	0	6.1	1.27	3.80	.333	0.40	1.53	.261	0.00	0.00	.000	0.12	0.20	0.40	0.60	0.33	0.13	0.20	0.80	0.73	2.93	4
521	137	50	16.9	2.10	4.35	.483	0.01	0.01	.500	0.55	1.03	.532	4.50	1.31	2.21	3.53	0.42	0.19	1.53	1.96	0.74	4.76	5
522	1288	730	25.4	2.89	7.24	.399	0.97	2.59	.374	1.57	1.92	.817	5.69	0.32	1.74	2.06	2.95	1.05	0.08	2.08	1.14	8.32	1
524	102	1	10.8	1.41	3.71	.381	0.36	1.06	.343	0.49	0.60	.820	2.31	0.55	1.06	1.61	0.75	0.34	0.18	1.13	0.41	3.68	3
525	74	0	7.1	1.38	2.92	.472	0.00	0.01	.000	0.69	1.24	.554	1.48	0.58	1.35	1.93	0.45	0.11	0.35	1.38	1.12	3.45	4
526	371	58	12.3	1.41	3.21	.438	0.04	0.16	.259	0.58	0.84	.696	3.18	1.19	1.94	3.13	0.60	0.37	0.59	2.17	0.66	3.44	8
527	307	35	15.8	1.91	4.91	.389	0.77	2.18	.354	0.87	1.15	.756	3.92	0.25	1.31	1.57	2.72	0.86	0.12	1.67	1.52	5.46	7
528	756	321	19.5	1.77	3.65	.486	0.00	0.01	.100	1.10	1.94	.569	6.18	1.95	3.53	5.48	0.59	0.25	1.71	2.48	0.90	4.65	1
529	68	18	8.9	1.63	3.06	.534	0.01	0.04	.333	0.68	1.32	.511	3.31	1.24	1.44	2.68	0.35	0.46	0.32	1.65	0.49	3.96	7
530	28	1	5.0	1.07	2.86	.375	0.14	0.89	.160	0.93	1.21	.765	1.17	0.43	0.43	0.86	0.18	0.29	0.04	0.96	0.21	3.21	3
531	118	8	9.8	1.16	2.75	.423	0.00	0.02	.000	0.57	0.89	.638	2.30	1.14	1.92	3.06	0.31	0.26	0.41	1.83	0.83	2.89	4
532	140	54	14.6	1.86	4.30	.432	0.06	0.16	.348	0.84	1.20	.696	2.66	1.22	2.21	3.43	0.55	0.22	0.36	2.65	0.95	4.61	5
533	708	150	21.4	2.83	6.56	.431	0.38	1.09	.345	1.56	1.87	.835	5.40	0.32	1.44	1.76	3.45	0.93	0.08	2.28	1.31	7.59	1
534	135	23	9.8	1.19	2.93	.408	0.01	0.03	.250	0.96	1.23	.783	1.51	0.80	1.32	2.12	0.24	0.10	0.09	1.79	0.51	3.36	3
535	462	170	19.6	2.76	5.74	.481	0.00	0.02	.000	1.77	2.77	.637	4.64	1.82	2.56	4.38	0.91	0.45	0.24	2.48	1.40	7.29	9
536	51	0	7.9	0.76	2.33	.328	0.35	1.29	.273	0.55	0.69	.800	0.84	0.04	0.45	0.49	0.96	0.33	0.02	0.75	0.90	2.43	2
537	657	205	23.7	2.92	7.04	.414	0.64	1.98	.325	2.12	3.08	.689	6.91	0.89	2.52	3.41	3.77	0.98	0.22	2.25	1.87	8.61	1
538	652	220	21.1	3.03	6.46	.469	0.01	0.04	.192	1.74	2.73	.639	5.65	2.19	2.80	4.98	0.61	0.56	0.46	2.20	1.10	7.81	1
539	658	307	23.9	2.83	6.82	.415	0.33	1.05	.318	2.57	3.50	.736	4.85	1.07	2.18	3.25	1.42	0.83	0.16	2.43	1.20	8.57	1
540	822	294	22.8	4.38	8.95	.490	0.01	0.05	.136	2.35	3.30	.714	5.55	1.48	2.40	3.87	1.18	0.56	0.32	2.74	1.60	11.13	1
541	472	151	15.8	1.84	3.92	.470	0.02	0.08	.211	0.66	1.05	.630	4.10	1.19	2.41	3.61	0.56	0.44	0.65	1.97	0.60	4.36	9
542	128	34	16.1	1.95	5.30	.367	0.22	0.98	.222	0.84	1.12	.755	2.79	0.90	1.57	2.47	0.80	0.57	0.18	1.50	0.64	4.95	4
543	172	5	13.7	1.83	4.42	.414	0.56	1.66	.340	0.72	0.88	.816	2.72	0.47	0.84	1.31	1.03	0.53	0.04	1.12	0.73	4.95	5
