27	0	5.0	0.48	2.07	0.232	0.0	0.22	0.0	0.22	0.44	0.5	0.19	0.81	1.0	0.3	0.0	0.22	0.7	0.37	1.19	4	4	110	206
23	5	8.7	0.48	1.7	0.282	0.09	0.57	0.154	0.09	0.26	0.333	0.13	0.87	1.0	0.39	0.22	0.09	1.39	0.39	1.13	1	12	98	198
1	0	21.5	3.0	6.0	0.5	1.0	2.0	0.5	0.0	0.0	0.0	1.0	3.0	4.0	2.0	0.0	0.0	0.0	1.0	7.0	1	2	86	191
793	287	24.2	2.86	6.53	0.438	0.49	1.4	0.35	1.2	1.54	0.779	0.61	2.65	3.26	2.68	1.15	0.21	2.0	1.34	7.4	1	12	95	196
611	584	37.3	7.0	16.72	0.419	1.26	3.64	0.345	3.8	4.96	0.766	1.14	4.21	5.35	3.95	1.03	0.18	2.51	2.59	19.06	1	3	112	203
731	297	20.2	3.31	7.77	0.425	0.71	2.04	0.346	0.97	1.27	0.765	0.33	1.45	1.78	1.39	0.54	0.15	1.72	0.96	8.29	1	2	91	191
98	7	16.0	1.91	5.07	0.376	0.55	1.73	0.318	0.59	0.7	0.841	0.22	1.06	1.29	1.55	0.63	0.11	1.5	0.96	4.96	5	2	95	188
666	491	29.3	5.58	12.97	0.43	1.21	3.45	0.35	2.24	2.8	0.8	0.57	1.9	2.47	2.7	0.89	0.19	1.84	1.55	14.61	1	2	84	193
113	26	18.9	2.48	5.77	0.429	0.4	1.15	0.346	1.13	1.33	0.853	0.27	1.44	1.72	3.79	0.74	0.04	2.46	1.96	6.49	3	1	79	183
361	198	22.1	2.54	5.93	0.428	0.49	1.49	0.331	1.45	1.9	0.765	0.96	2.33	3.29	1.09	0.94	0.26	1.9	1.14	7.03	6	3	102	198
846	816	37.7	6.82	15.75	0.433	1.17	3.6	0.325	4.45	5.68	0.784	0.68	2.29	2.97	7.65	1.21	0.14	2.38	3.01	19.26	1	12	82	188
80	0	9.2	1.16	3.04	0.383	0.38	0.96	0.39	0.61	0.88	0.7	0.17	0.53	0.7	1.59	0.4	0.04	0.89	0.71	3.31	4	12	75	183
19	0	7.1	0.74	2.16	0.341	0.16	0.63	0.25	0.68	0.79	0.867	0.16	0.37	0.53	0.26	0.37	0.0	0.53	0.42	2.32	1	12	98	193
371	349	31.2	7.07	15.39	0.46	0.09	0.4	0.238	4.99	6.82	0.731	3.12	7.54	10.65	2.64	1.37	1.14	3.9	3.34	19.23	5	5	122	211
22	0	18.7	2.09	5.0	0.418	0.0	0.27	0.0	1.36	2.27	0.6	0.68	1.0	1.68	3.0	1.05	0.14	2.0	1.68	5.55	2	12	91	196
402	65	18.2	2.69	6.55	0.411	0.82	2.16	0.378	1.85	2.37	0.779	0.36	1.1	1.46	2.57	0.53	0.09	2.06	1.53	8.05	7	2	86	193
462	72	20.2	2.65	5.61	0.472	0.04	0.17	0.215	0.57	0.89	0.643	1.26	2.59	3.85	0.67	0.7	0.52	1.79	0.52	5.9	6	34	104	203
63	11	9.6	0.89	2.37	0.376	0.08	0.33	0.238	0.84	1.17	0.716	0.25	0.7	0.95	0.37	0.32	0.19	0.62	0.54	2.7	2	3	86	201
4	0	10.8	0.75	2.0	0.375	0.0	0.0	0.0	0.5	1.5	0.333	1.0	1.75	2.75	0.5	0.0	0.25	1.25	1.0	2.0	1	34	109	206
18	0	3.3	0.5	1.78	0.281	0.17	0.83	0.2	0.06	0.11	0.5	0.0	0.39	0.39	0.11	0.0	0.22	0.28	0.22	1.22	2	4	98	203
1	0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	12	79	185
310	237	26.3	4.44	10.18	0.436	1.07	2.92	0.367	1.0	1.27	0.784	0.56	1.95	2.51	1.53	0.98	0.21	2.07	1.32	10.95	5	1	82	188
233	73	15.5	2.42	5.0	0.485	0.0	0.01	0.0	1.67	2.42	0.689	1.72	2.77	4.48	0.62	0.31	0.46	2.44	1.19	6.51	4	4	125	203
467	27	20.0	2.6	5.42	0.48	0.16	0.54	0.3	1.72	2.29	0.754	0.86	1.66	2.52	2.18	0.65	0.23	2.08	1.08	7.09	1	23	95	198
222	61	19.7	2.59	5.9	0.439	0.38	1.15	0.329	1.53	1.84	0.831	0.37	1.75	2.13	1.14	0.58	0.25	1.29	0.9	7.08	6	3	95	201
1058	658	23.5	3.36	6.65	0.505	0.0	0.02	0.192	1.08	2.02	0.536	2.58	4.14	6.72	0.7	0.49	0.62	2.68	1.11	7.81	1	5	100	211
552	157	20.8	3.15	7.41	0.425	0.21	0.71	0.292	2.41	3.06	0.787	0.47	1.54	2.01	4.63	1.1	0.08	1.89	2.39	8.91	1	2	82	188
15	0	7.3	0.8	1.73	0.462	0.0	0.0	0.0	1.07	1.67	0.64	0.6	1.47	2.07	0.13	0.33	0.13	0.87	0.53	2.67	3	34	108	203
235	57	18.8	2.74	6.71	0.409	0.8	2.25	0.353	1.12	1.22	0.916	0.2	1.31	1.51	2.67	0.49	0.07	1.36	0.97	7.4	3	1	78	185
786	266	21.6	2.88	7.17	0.402	1.15	3.18	0.362	0.75	1.0	0.747	0.37	2.05	2.43	0.82	0.36	0.51	1.43	0.67	7.67	1	23	93	201
199	58	17.4	1.98	4.46	0.444	0.16	0.42	0.381	1.12	1.43	0.782	0.91	1.65	2.56	0.62	0.36	0.12	1.57	0.73	5.24	4	34	102	203
601	548	32.7	4.57	9.74	0.469	0.25	0.91	0.273	1.53	2.52	0.606	1.12	3.67	4.79	8.47	1.82	0.13	2.26	2.88	10.91	9	1	84	185
36	0	8.3	1.5	3.36	0.446	0.0	0.0	0.0	0.17	0.25	0.667	0.56	1.06	1.61	0.17	0.14	0.39	0.69	0.39	3.17	1	45	100	208
729	421	24.9	2.77	6.72	0.412	0.02	0.16	0.134	1.77	2.24	0.789	0.39	2.06	2.45	6.15	1.69	0.12	2.55	1.88	7.33	1	12	77	178
4	0	4.2	0.25	1.5	0.167	0.25	0.25	1.0	1.0	1.0	1.0	0.5	0.5	1.0	0.75	0.0	0.0	0.25	0.25	1.75	2	1	75	173
731	406	22.3	3.93	7.58	0.519	0.08	0.23	0.324	2.05	2.77	0.74	1.38	3.29	4.66	1.89	0.88	0.39	3.14	1.88	9.99	1	4	109	206
286	156	22.6	2.53	5.48	0.461	0.62	1.88	0.329	0.64	0.8	0.803	0.7	3.59	4.29	1.02	0.8	0.83	1.48	0.51	6.32	5	34	93	203
771	370	24.9	3.71	7.82	0.475	0.32	0.88	0.359	1.39	1.65	0.839	0.37	1.98	2.35	3.22	0.75	0.08	1.9	1.06	9.13	1	2	84	193
119	21	15.2	2.4	5.89	0.408	0.5	1.66	0.299	0.97	1.5	0.652	0.67	0.85	1.52	1.53	0.65	0.27	1.2	1.06	6.28	3	12	84	196
445	439	35.0	7.65	16.13	0.474	2.98	6.75	0.441	3.32	3.68	0.901	0.67	3.55	4.22	6.85	1.75	0.21	2.6	3.2	21.59	6	12	84	191
1083	864	34.8	7.09	15.72	0.451	1.07	3.11	0.346	3.25	4.49	0.724	2.36	5.17	7.53	1.63	0.97	0.39	2.38	1.58	18.51	1	34	107	206
11	0	5.0	0.36	0.82	0.444	0.0	0.0	0.0	0.27	0.45	0.6	0.45	0.55	1.0	0.18	0.0	0.27	1.27	0.18	1.0	4	5	129	208
47	0	9.1	1.32	2.81	0.47	0.0	0.02	0.0	0.57	1.06	0.54	1.26	1.11	2.36	0.47	0.43	0.13	1.38	0.77	3.21	2	12	98	198
745	444	28.1	3.68	8.61	0.427	1.11	3.21	0.346	1.65	2.33	0.71	1.11	3.66	4.77	2.08	1.45	0.33	2.04	1.46	10.12	1	3	98	203
287	66	21.9	2.76	6.78	0.407	1.06	3.07	0.346	1.33	1.62	0.821	0.51	1.8	2.31	1.21	0.61	0.1	1.89	0.98	7.91	6	23	100	198
69	2	12.3	1.99	3.68	0.539	0.0	0.0	0.0	1.0	1.29	0.775	1.06	1.91	2.97	0.43	0.29	0.45	2.07	1.06	4.97	3	5	113	208
495	79	18.6	2.93	5.87	0.499	0.01	0.04	0.158	1.04	1.23	0.844	1.12	2.29	3.41	1.19	0.65	0.21	2.42	0.98	6.9	8	4	112	203
546	434	26.5	3.38	5.07	0.666	0.0	0.01	0.125	1.46	3.53	0.415	3.03	6.22	9.25	0.51	0.6	1.78	2.73	1.21	8.21	7	5	120	211
2	0	6.0	1.0	2.5	0.4	0.5	1.0	0.5	0.0	0.0	0.0	0.0	1.5	1.5	0.0	0.0	0.0	0.5	0.0	2.5	1	12	93	193
700	86	19.7	4.01	7.81	0.513	0.07	0.29	0.249	2.25	3.41	0.66	1.78	3.56	5.34	0.66	0.66	0.54	2.67	1.53	10.33	1	4	100	208
545	104	21.5	3.44	8.43	0.408	0.87	2.52	0.343	1.35	1.76	0.769	0.64	1.84	2.48	1.88	0.82	0.14	1.58	1.05	9.1	1	12	86	185
119	5	14.6	1.85	4.45	0.416	0.72	1.82	0.396	1.02	1.12	0.91	0.24	1.09	1.34	1.28	0.47	0.12	1.5	0.82	5.44	4	12	91	193
839	727	33.7	6.36	14.32	0.444	1.56	3.87	0.402	3.07	3.55	0.863	0.42	2.48	2.9	2.37	0.67	0.17	2.46	2.1	17.34	1	12	93	198
783	439	26.2	4.27	9.12	0.469	0.08	0.31	0.267	1.31	1.85	0.709	1.49	2.89	4.39	1.56	0.77	0.55	2.26	0.91	9.94	1	34	88	203
501	123	20.3	2.66	6.79	0.392	0.81	2.3	0.351	1.42	1.72	0.826	0.45	2.18	2.63	2.4	0.84	0.08	1.91	1.33	7.54	9	12	95	191
153	16	14.3	2.07	5.31	0.39	0.37	1.29	0.289	0.94	1.44	0.652	0.55	1.14	1.69	0.93	0.46	0.31	2.07	1.07	5.46	6	2	91	198
55	8	14.7	1.31	3.44	0.381	0.29	0.93	0.314	0.64	0.91	0.7	0.24	0.89	1.13	3.16	0.65	0.04	1.05	1.76	3.55	2	12	84	185
555	432	28.8	5.05	10.72	0.471	0.18	0.67	0.266	1.92	2.44	0.786	0.99	2.76	3.75	3.79	1.07	0.62	2.7	2.1	12.2	9	3	86	201
294	93	16.4	2.26	5.6	0.403	0.0	0.04	0.077	1.73	2.59	0.671	0.78	1.84	2.63	0.78	0.31	0.32	1.7	1.31	6.25	6	5	122	208
564	193	21.5	2.73	7.01	0.39	0.64	2.01	0.319	1.31	1.68	0.777	0.27	1.33	1.59	3.48	0.73	0.13	2.12	1.52	7.42	1	1	77	183
138	5	7.5	0.89	1.99	0.449	0.03	0.12	0.235	0.42	0.65	0.644	0.65	0.82	1.47	0.19	0.17	0.08	1.15	0.36	2.23	3	34	109	203
507	86	12.8	1.07	2.35	0.456	0.03	0.13	0.206	0.43	0.62	0.693	1.0	1.09	2.09	0.49	0.64	0.27	1.48	0.33	2.6	1	34	99	206
285	22	13.2	1.64	3.91	0.418	0.39	1.22	0.316	0.61	0.82	0.748	0.35	0.94	1.29	2.94	0.57	0.03	1.21	1.27	4.27	4	12	80	191
563	149	19.3	2.36	5.54	0.427	0.36	1.08	0.33	1.26	1.61	0.783	0.77	1.62	2.39	1.4	0.76	0.23	1.67	0.92	6.34	9	23	102	198
35	3	7.7	0.86	1.63	0.526	0.0	0.06	0.0	0.46	0.83	0.552	0.49	1.23	1.71	0.2	0.06	0.11	1.11	0.37	2.17	1	5	111	213
582	208	25.2	3.03	5.92	0.513	0.0	0.07	0.024	1.58	2.51	0.631	2.53	5.04	7.57	1.2	0.9	0.68	2.69	0.98	7.65	1	5	121	211
2	0	2.6	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.0	1.0	1	34	84	206
766	196	22.8	3.22	8.02	0.402	1.2	3.36	0.358	1.39	1.72	0.81	0.86	2.2	3.06	2.31	0.77	0.25	2.15	1.4	9.04	1	3	93	198
867	770	35.3	6.51	15.08	0.431	1.78	5.01	0.355	2.94	3.76	0.782	0.63	2.67	3.29	8.18	1.65	0.15	2.34	2.86	17.73	1	1	79	183
441	87	20.2	4.1	9.23	0.445	0.31	0.93	0.336	2.33	3.03	0.767	0.82	1.4	2.22	1.68	0.56	0.07	1.8	1.36	10.85	9	2	100	196
13	0	3.0	0.54	1.69	0.318	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.62	0.92	0.23	0.08	0.08	0.31	0.0	1.08	2	34	94	201
16	0	4.8	0.88	1.81	0.483	0.31	0.62	0.5	0.12	0.12	1.0	0.06	0.12	0.19	0.69	0.12	0.0	0.56	0.69	2.19	1	12	93	188
147	11	11.0	1.07	2.41	0.444	0.01	0.06	0.222	0.53	0.71	0.743	0.84	1.13	1.97	0.41	0.41	0.3	2.35	0.51	2.68	8	34	100	206
32	0	10.4	1.34	3.34	0.402	0.0	0.0	0.0	0.28	0.47	0.6	1.19	1.25	2.44	0.31	0.28	0.16	0.78	0.25	2.97	1	4	118	203
1	0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1	12	94	193
35	0	4.1	0.57	1.69	0.339	0.11	0.23	0.5	0.23	0.26	0.889	0.29	0.46	0.74	0.2	0.17	0.06	0.6	0.11	1.49	1	5	118	211
444	409	32.5	7.04	13.82	0.51	0.0	0.05	0.048	3.88	4.89	0.792	2.82	4.56	7.38	1.34	0.57	1.77	2.84	1.95	17.97	7	5	125	213
80	14	15.6	2.08	5.5	0.377	0.91	2.41	0.378	0.46	0.56	0.822	0.28	0.72	1.0	1.84	0.25	0.15	0.72	0.78	5.53	4	1	82	185
1163	1062	34.5	6.27	12.95	0.484	0.68	2.06	0.331	2.0	2.47	0.81	2.35	6.34	8.69	1.89	1.51	1.06	2.18	1.5	15.22	1	34	103	201
42	1	10.8	0.79	2.62	0.3	0.19	1.12	0.17	0.5	0.74	0.677	0.52	1.31	1.83	0.83	0.26	0.12	1.21	1.0	2.26	2	3	86	196
432	258	27.4	3.71	8.27	0.448	0.87	2.34	0.372	1.44	1.74	0.826	0.49	2.44	2.93	3.56	1.08	0.41	1.92	1.62	9.72	8	12	82	191
694	265	17.2	2.47	5.02	0.491	0.03	0.14	0.227	0.98	1.4	0.699	0.96	2.14	3.1	0.79	0.33	0.31	1.7	0.77	5.94	1	3	97	201
200	47	18.7	3.46	7.52	0.46	0.12	0.37	0.311	1.97	2.51	0.785	0.95	1.21	2.16	1.23	0.4	0.14	1.85	1.39	9.01	5	2	95	196
460	334	27.4	3.62	8.59	0.421	0.45	1.44	0.313	1.36	1.79	0.76	0.55	1.93	2.48	4.08	1.19	0.24	1.95	1.35	9.05	1	12	84	196
774	111	17.1	2.24	4.82	0.464	1.02	2.45	0.415	0.43	0.56	0.779	0.8	2.24	3.05	0.71	0.36	0.27	1.67	0.39	5.93	1	45	107	208
206	124	25.4	4.5	10.25	0.438	0.6	2.19	0.274	1.62	2.19	0.741	2.73	4.95	7.67	1.74	0.62	0.66	3.06	1.29	11.21	3	5	127	206
307	291	26.8	4.93	9.1	0.542	0.0	0.04	0.083	2.37	3.68	0.645	3.16	5.52	8.68	1.07	0.84	0.93	2.67	1.5	12.24	4	34	103	203
70	1	12.4	1.46	3.87	0.376	0.3	1.24	0.241	0.4	0.54	0.737	0.86	1.94	2.8	0.51	0.3	0.29	1.39	0.29	3.61	3	34	111	203
864	480	26.9	2.89	7.05	0.41	1.2	3.43	0.349	1.61	1.97	0.82	0.87	3.83	4.7	1.64	1.06	0.34	2.7	1.14	8.59	1	34	98	203
6	0	5.0	0.33	1.5	0.222	0.17	0.67	0.25	0.0	0.0	0.0	0.0	0.33	0.33	0.33	0.17	0.0	0.17	0.83	0.83	2	12	100	196
12	0	8.5	1.17	3.08	0.378	0.08	0.5	0.167	0.08	0.08	1.0	0.42	0.75	1.17	0.5	0.33	0.0	0.67	0.92	2.5	3	34	98	198
135	3	10.0	0.66	1.64	0.401	0.02	0.14	0.158	0.6	0.84	0.711	0.25	0.82	1.07	1.36	0.31	0.07	0.94	0.58	1.94	6	12	93	193
612	61	17.8	3.36	7.24	0.464	0.1	0.37	0.273	1.91	2.41	0.793	0.29	1.06	1.35	2.05	0.44	0.07	1.43	1.08	8.72	1	12	79	188
798	660	32.0	7.26	13.54	0.536	0.04	0.16	0.236	5.13	6.74	0.761	2.47	5.58	8.04	1.28	0.77	1.27	3.25	2.39	19.69	1	45	111	208
212	24	12.8	2.23	5.37	0.414	0.72	1.9	0.378	0.92	1.14	0.81	0.5	1.0	1.5	0.41	0.23	0.08	1.44	0.63	6.09	8	4	100	203
695	325	24.9	3.57	8.66	0.412	1.34	3.69	0.364	1.4	1.81	0.772	0.28	1.43	1.71	3.45	0.67	0.05	1.85	1.46	9.87	1	12	84	180
63	17	12.7	1.51	3.46	0.436	0.14	0.56	0.257	0.54	0.81	0.667	0.27	1.4	1.67	0.25	0.3	0.35	0.87	0.48	3.7	1	3	100	203
267	169	24.8	2.74	6.55	0.418	1.0	2.69	0.37	1.12	1.39	0.801	0.99	2.23	3.22	0.9	0.67	0.37	2.31	0.92	7.59	3	34	103	203
465	228	24.8	3.34	7.64	0.437	0.81	2.05	0.396	1.52	1.85	0.823	1.2	2.65	3.85	1.53	0.85	0.18	2.48	1.12	9.01	1	34	107	198
507	403	30.3	5.44	12.15	0.448	0.67	2.03	0.332	2.78	3.61	0.77	1.67	4.02	5.69	1.61	1.05	0.54	2.56	1.43	14.34	1	23	95	201
9	1	10.9	1.11	2.11	0.526	0.0	0.11	0.0	0.0	0.11	0.0	0.67	1.33	2.0	0.56	0.44	0.0	1.11	0.22	2.22	4	4	100	203
232	11	9.7	0.94	2.33	0.402	0.15	0.46	0.321	0.53	0.72	0.741	0.25	0.74	0.98	1.17	0.35	0.04	0.93	0.5	2.55	9	12	84	178
1300	1150	35.6	6.59	14.58	0.452	2.29	5.71	0.4	3.38	3.78	0.894	0.95	3.11	4.06	3.35	1.12	0.19	2.2	2.08	18.85	1	2	93	196
11	0	8.3	0.73	3.18	0.229	0.09	0.45	0.2	0.0	0.0	0.0	0.36	0.36	0.73	0.55	0.27	0.0	1.0	0.55	1.55	1	34	102	198
221	12	13.9	1.67	3.26	0.51	0.05	0.29	0.172	0.67	1.23	0.542	1.26	2.22	3.48	0.6	0.74	0.47	1.9	0.61	4.05	6	34	94	203
407	363	31.2	5.76	11.36	0.507	0.0	0.02	0.0	2.9	4.16	0.697	3.15	6.08	9.23	2.27	1.19	0.62	2.43	2.06	14.42	5	45	115	211
31	0	8.0	0.77	2.42	0.32	0.16	0.48	0.333	0.61	0.81	0.76	0.1	0.55	0.65	0.97	0.23	0.03	0.71	0.52	2.32	3	12	83	188
542	215	15.8	1.26	2.77	0.455	0.0	0.01	0.0	1.35	1.93	0.699	1.19	1.72	2.91	0.77	0.25	0.18	2.43	0.62	3.87	1	5	112	211
312	267	33.3	5.82	14.59	0.399	1.33	4.13	0.322	3.49	4.29	0.815	0.6	3.14	3.73	5.35	1.42	0.43	1.59	2.09	16.46	4	12	83	185
43	0	6.1	0.6	1.84	0.329	0.02	0.07	0.333	0.35	0.53	0.652	0.53	0.53	1.07	0.26	0.05	0.21	0.77	0.3	1.58	4	34	96	201
16	0	5.8	1.06	2.5	0.425	0.25	0.81	0.308	0.44	0.5	0.875	0.44	0.75	1.19	0.19	0.19	0.06	0.5	0.19	2.81	2	3	88	201
157	1	17.0	2.84	6.99	0.407	1.06	2.9	0.366	1.28	1.45	0.882	0.14	1.22	1.36	1.04	0.35	0.06	1.53	1.01	8.03	4	12	81	185
526	313	31.2	5.26	12.23	0.43	1.57	4.22	0.373	2.08	2.54	0.821	0.53	2.63	3.16	2.96	1.02	0.26	2.24	2.08	14.18	7	2	95	196
893	707	35.3	6.81	16.47	0.414	1.55	4.77	0.325	2.34	3.7	0.633	2.12	5.6	7.72	3.55	1.22	0.53	2.82	2.8	17.52	1	34	120	206
316	28	12.5	1.58	3.59	0.438	0.02	0.06	0.35	0.71	0.95	0.743	1.05	1.9	2.95	0.51	0.16	0.22	1.55	0.8	3.88	8	45	102	206
813	85	16.5	2.2	5.05	0.437	0.02	0.1	0.177	1.73	2.33	0.743	1.43	2.71	4.15	0.84	0.6	0.36	2.33	1.3	6.15	1	34	113	201
74	0	7.1	1.38	2.92	0.472	0.0	0.01	0.0	0.69	1.24	0.554	0.58	1.35	1.93	0.45	0.11	0.35	1.38	1.12	3.45	4	5	147	224
656	95	12.2	1.6	3.63	0.44	0.03	0.14	0.225	0.65	0.86	0.748	0.78	1.8	2.58	0.54	0.14	0.29	1.86	0.71	3.87	1	5	109	211
473	139	15.4	2.06	4.47	0.462	0.0	0.03	0.154	0.52	0.77	0.678	1.13	2.75	3.88	0.48	0.41	0.49	2.45	0.79	4.66	8	5	112	213
462	129	24.6	3.75	7.68	0.488	0.0	0.05	0.048	1.65	2.39	0.691	2.33	3.89	6.22	0.95	0.51	1.28	2.62	1.25	9.15	6	34	102	206
103	0	12.3	1.97	4.48	0.44	0.34	0.98	0.347	0.58	0.86	0.674	0.72	2.12	2.83	0.55	0.19	0.2	1.54	0.57	4.86	2	45	110	213
748	228	22.1	2.5	4.94	0.506	0.0	0.02	0.214	1.98	2.78	0.714	1.64	2.85	4.49	1.22	0.6	1.31	3.21	1.27	6.99	1	5	104	211
911	573	31.7	3.04	5.83	0.521	0.09	0.39	0.231	1.17	2.01	0.584	4.75	8.37	13.12	1.76	0.67	0.58	3.12	1.63	7.34	1	4	95	201
37	8	13.2	1.73	3.97	0.435	0.32	1.08	0.3	0.65	1.0	0.649	1.14	2.32	3.46	0.43	0.38	0.73	2.0	1.11	4.43	2	45	118	211
3	0	4.3	0.67	1.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.67	1.0	0.0	0.0	0.33	2.33	0.67	1.33	1	4	110	206
814	429	24.9	3.57	7.89	0.452	0.39	1.25	0.314	2.39	2.82	0.848	0.4	1.74	2.14	5.33	1.13	0.14	2.01	1.99	9.92	1	12	60	168
139	12	13.9	1.5	3.7	0.407	0.16	0.81	0.196	0.23	0.32	0.711	0.88	1.83	2.71	0.67	0.25	0.35	0.91	0.58	3.4	4	34	100	206
457	88	16.0	2.23	5.17	0.431	0.26	0.86	0.307	0.77	1.11	0.69	0.71	0.9	1.61	1.93	0.7	0.17	1.57	0.97	5.48	9	12	84	191
80	16	13.4	1.25	3.14	0.398	0.42	1.45	0.293	0.3	0.51	0.585	0.54	1.69	2.23	0.7	0.38	0.2	1.29	0.72	3.23	3	34	107	208
75	54	26.1	3.64	9.13	0.399	0.87	2.69	0.322	1.37	2.15	0.64	0.36	2.24	2.6	4.67	1.15	0.23	2.39	2.28	9.52	2	12	88	188
986	822	32.6	6.84	13.43	0.509	0.83	2.15	0.384	3.67	4.24	0.865	1.04	3.05	4.09	3.5	1.55	0.56	2.08	2.35	18.17	1	3	98	201
656	116	15.8	2.35	5.35	0.44	0.6	1.66	0.361	0.58	0.79	0.733	0.74	2.11	2.85	1.09	0.47	0.77	1.98	0.85	5.88	1	45	104	211
516	311	21.6	2.78	4.67	0.594	0.0	0.0	0.0	0.74	1.48	0.5	2.31	4.73	7.04	0.91	0.64	1.12	3.15	0.93	6.29	1	5	113	213
737	211	21.9	2.91	7.02	0.415	1.32	3.48	0.378	0.83	1.09	0.758	0.89	2.89	3.78	1.35	0.73	0.36	2.11	1.13	7.98	1	4	107	208
111	6	13.4	1.94	4.34	0.446	0.73	2.02	0.362	0.76	0.88	0.857	0.23	1.31	1.54	0.77	0.23	0.1	0.64	0.59	5.36	3	2	98	193
214	10	12.5	1.43	3.14	0.456	0.05	0.18	0.256	0.99	1.46	0.676	1.11	1.92	3.03	0.53	0.48	0.4	2.54	0.81	3.9	5	34	113	201
786	242	26.6	4.74	11.21	0.423	1.94	5.21	0.371	1.74	2.37	0.735	0.54	2.71	3.25	2.25	1.01	0.22	2.29	1.47	13.15	1	2	102	198
456	72	18.7	2.34	5.45	0.43	0.02	0.13	0.18	2.07	2.63	0.786	1.72	3.14	4.85	0.64	0.45	0.21	1.62	0.92	6.77	1	34	100	203
6	0	12.7	0.5	2.33	0.214	0.17	0.83	0.2	0.67	1.0	0.667	0.0	0.83	0.83	0.67	0.0	0.0	1.0	0.67	1.83	2	2	95	193
26	0	6.6	0.62	1.35	0.457	0.31	0.73	0.421	0.38	0.69	0.556	0.12	0.62	0.73	0.27	0.12	0.08	0.54	0.35	1.92	2	34	102	206
189	66	18.2	2.95	7.23	0.408	0.59	1.84	0.319	0.92	1.3	0.706	1.06	3.12	4.18	0.81	0.39	0.52	1.77	0.99	7.4	5	5	125	213
236	145	20.4	3.05	7.31	0.417	0.08	0.32	0.237	1.58	2.24	0.703	1.21	2.08	3.29	1.13	0.78	0.36	2.06	1.31	7.75	8	3	101	198
33	0	8.2	0.88	2.79	0.315	0.18	0.76	0.24	0.27	0.58	0.474	0.27	0.58	0.85	0.91	0.36	0.18	1.09	0.33	2.21	1	12	93	196
260	136	23.8	3.01	6.91	0.436	0.02	0.17	0.14	1.2	1.68	0.715	0.65	2.25	2.9	1.61	0.88	0.43	2.22	1.54	7.25	7	3	98	201
552	231	22.8	3.38	7.5	0.45	0.17	0.62	0.278	0.99	1.27	0.776	0.63	1.7	2.32	5.45	1.49	0.12	2.17	2.3	7.91	1	12	84	191
259	8	11.3	2.11	4.13	0.511	0.0	0.05	0.0	0.59	0.87	0.68	1.22	1.46	2.68	0.62	0.29	0.64	1.41	0.52	4.81	5	34	98	206
37	2	6.8	0.78	1.7	0.46	0.0	0.0	0.0	0.38	0.89	0.424	1.08	0.54	1.62	0.27	0.19	0.05	1.08	0.27	1.95	4	4	118	203
615	79	14.4	1.98	4.73	0.418	0.97	2.54	0.384	0.39	0.51	0.768	0.45	1.54	1.99	0.87	0.3	0.19	1.26	0.52	5.32	1	4	98	208
445	37	17.2	1.83	4.57	0.401	0.26	0.91	0.286	1.18	1.59	0.74	0.47	1.48	1.95	2.77	0.72	0.04	1.09	1.18	5.11	9	12	79	185
584	55	14.4	1.79	4.05	0.441	0.32	0.85	0.381	0.37	0.54	0.696	1.14	2.18	3.31	0.84	0.46	0.36	1.46	0.67	4.27	1	34	104	208
454	6	12.4	1.64	3.75	0.438	1.26	2.91	0.431	0.22	0.25	0.876	0.15	1.14	1.29	0.29	0.2	0.08	0.81	0.18	4.76	9	34	102	208
838	686	31.0	6.11	11.58	0.527	0.03	0.11	0.247	4.84	7.0	0.692	2.61	5.91	8.52	1.13	0.49	2.81	3.35	2.64	17.08	1	5	109	208
342	84	15.6	1.13	2.71	0.419	0.01	0.05	0.188	0.47	0.71	0.658	1.01	2.41	3.42	1.23	0.45	0.54	1.46	0.71	2.75	6	34	107	206
961	684	33.4	5.01	10.81	0.463	0.69	2.21	0.312	2.6	3.75	0.693	1.89	6.49	8.39	3.7	0.88	0.93	3.03	2.34	13.3	1	4	104	208
259	44	13.6	1.94	4.0	0.484	0.0	0.01	0.0	1.72	2.74	0.629	1.3	1.67	2.97	0.56	0.35	0.22	1.94	0.94	5.6	9	34	98	201
707	699	36.3	6.22	12.85	0.484	0.52	1.56	0.332	3.23	4.21	0.766	2.54	4.96	7.5	3.25	0.73	0.36	2.68	2.03	16.2	1	34	113	198
137	9	10.5	1.27	3.15	0.404	0.0	0.03	0.0	0.91	1.2	0.752	0.55	0.8	1.36	0.5	0.23	0.14	1.6	0.58	3.45	3	34	109	203
87	20	12.8	1.24	3.05	0.408	0.0	0.03	0.0	0.79	1.37	0.58	1.11	1.89	3.0	0.59	0.43	0.34	2.1	0.98	3.28	2	45	100	208
128	5	14.7	1.59	4.12	0.386	0.1	0.45	0.224	1.47	1.87	0.787	0.42	0.84	1.26	2.67	0.72	0.18	1.29	1.45	4.76	6	12	82	191
